PRP$,RB,DT,JJ,NN,CC,VB,VBG,IN,NNP,NNS,PRP,VBP,MD,TO,VBZ,CD,VBD,VBN,RP,WP,WRB,FW,WDT,PDT,JJR,RBR,JJS,EX,RBS,NNPS,UH,WP$,$,'',POS,bad,behavior,better,care,day,depression,did,doesnt,doing,dont,feel,feeling,friends,going,good,hard,help,hope,hyperactive,im,ive,just,know,life,like,live,lot,love,make,maybe,need,people,person,really,right,say,sure,talk,tell,thats,thing,things,think,time,try,want,way,work,years,youre,neg,neu,pos,compound,Label
1.0986122886681098,2.302585092994046,1.3862943611198906,1.6094379124341005,2.19722457733622,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,1.0986122886681098,2.70805020110221,2.079441541679836,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.791759469228055,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294814383863716,0.2329439244881005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218091504781486,0.0,0.3093666379436996,0.0,0.0,0.0,0.0,0.6334593259492128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248392415911366,0.2473559669610108,0.0,0.0,0.0,0.0,0.303679636972413,0.0,0.217,0.71,0.074,-0.926,1
2.4849066497880004,2.6390573296152584,2.4849066497880004,3.091042453358316,2.995732273553991,2.079441541679836,2.772588722239781,2.079441541679836,3.044522437723423,2.772588722239781,2.3978952727983707,3.4339872044851463,3.044522437723423,1.791759469228055,1.791759469228055,1.6094379124341005,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855443962703241,0.0,0.0,0.0,0.1829096965967491,0.1891612478807015,0.0,0.1345238780353533,0.0,0.0,0.1493047223984493,0.0,0.1859898815450044,0.0,0.0,0.0,0.2603888766343775,0.0,0.0,0.3842808157150117,0.0,0.178657588784083,0.0,0.0,0.3719797630900089,0.3005198120572167,0.0,0.1603115587288162,0.1376052135380489,0.0,0.0,0.0,0.0,0.0,0.0,0.3523700786787236,0.0,0.0,0.0,0.0,0.1428467559473941,0.0,0.0,0.0,0.0,0.1753733759559121,0.3540057973728981,0.061,0.8,0.139,0.9583,0
1.9459101490553128,1.6094379124341005,2.079441541679836,1.3862943611198906,2.4849066497880004,1.6094379124341005,1.9459101490553128,0.6931471805599453,1.9459101490553128,0.0,1.0986122886681098,2.995732273553991,2.079441541679836,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303627269074984,0.0,0.0,0.0,0.0,0.7410487178969989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4619537659713406,0.0,0.0,0.0,0.0,0.3581982474529318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.835,0.128,0.903,3
4.382026634673881,4.77912349311153,4.454347296253507,4.74493212836325,5.278114659230517,3.80666248977032,4.7535901911063645,3.6375861597263857,5.030437921392435,4.3694478524670215,4.30406509320417,5.25227342804663,4.787491742782046,3.6635616461296463,3.5263605246161616,3.784189633918261,2.19722457733622,2.772588722239781,3.091042453358316,2.302585092994046,2.8903717578961645,2.833213344056216,0.0,2.3978952727983707,0.6931471805599453,1.9459101490553128,1.3862943611198906,1.0986122886681098,2.079441541679836,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.158621638591869,0.0,0.0665910862309112,0.0808350910162993,0.1132971792051487,0.0405145865491325,0.0780167296213315,0.0,0.082410824560369,0.3241647097161284,0.1172145334856719,0.0409068367358877,0.0376794477942797,0.0650467546681294,0.0,0.0405145865491325,0.1306475367601561,0.2035494378889848,0.0,0.1134421678340838,0.0352291221233262,0.1076196887118676,0.2790291285046749,0.4377546248790845,0.2724216391949485,0.0384676841800728,0.1181277158056719,0.2836021058439277,0.0981943412795955,0.0,0.139684083176823,0.0899245424620071,0.0787518105371146,0.0634183334717412,0.0,0.0,0.0,0.0741685333944615,0.0,0.0748450187638225,0.0738339321518442,0.1265703234049632,0.1249880254074497,0.1866997454598558,0.0,0.1213970693483673,0.1968073077450829,0.0,0.0764039393923706,0.3084554578435706,0.113,0.728,0.159,0.9976,2
2.833213344056216,3.80666248977032,3.9318256327243257,3.784189633918261,4.158883083359672,2.772588722239781,3.9318256327243257,2.772588722239781,4.204692619390966,3.091042453358316,3.1780538303479458,4.5217885770490405,3.828641396489095,2.833213344056216,3.1780538303479458,2.5649493574615367,1.791759469228055,2.4849066497880004,1.6094379124341005,1.791759469228055,1.6094379124341005,1.9459101490553128,0.0,0.0,1.0986122886681098,1.9459101490553128,1.6094379124341005,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448068832690741,0.0,0.2431660077705112,0.0,0.137906459249134,0.0,0.071222057467071,0.0,0.0,0.1972882627974689,0.3210180795995521,0.1493766319578143,0.0,0.0,0.2405795250455536,0.0,0.417441905816778,0.0743287232524826,0.0,0.1553433084650685,0.0,0.0491234103968976,0.2547277836664531,0.1598517917935877,0.2131677918260743,0.1404697493266458,0.0,0.2219164191164432,0.0,0.0,0.0637593234652497,0.2189141042616575,0.071893118346974,0.1736852164752331,0.1306490578692851,0.1354180205529758,0.0745081402973474,0.0,0.0,0.0,0.0,0.057773498651687,0.0570512527984199,0.0,0.1921189895845144,0.2770607372107589,0.059888955656024,0.0732678015999883,0.0,0.0703978250921188,0.095,0.675,0.231,0.9987,2
2.8903717578961645,4.0943445622221,4.174387269895637,4.060443010546419,4.59511985013459,3.218875824868201,4.465908118654584,2.70805020110221,4.624972813284271,3.367295829986474,3.737669618283368,4.727387818712341,4.189654742026425,3.258096538021482,3.4339872044851463,2.8903717578961645,1.9459101490553128,2.302585092994046,1.9459101490553128,1.3862943611198906,2.3978952727983707,2.19722457733622,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892488159037133,0.0,0.0374676220004421,0.1819281712310701,0.0,0.136773730561775,0.0438962855332709,0.0,0.0,0.2431893215139055,0.0989265249038849,0.0,0.0,0.0,0.148276361290755,0.0,0.220527376846399,0.1374330498970616,0.0,0.1276569734447477,0.0,0.3027622798101886,0.0941978139026632,0.0328404810959044,0.3065572760505337,0.0432878552271555,0.1329296413107033,0.0,0.1104985267514221,0.0896724106768367,0.1571871169002828,0.3035774566445084,0.0,0.142729862563149,0.0,0.0834621788241951,0.0,0.5007730729451707,0.1295634197916658,0.0,0.0,0.0356075362501711,0.1758119725780266,0.0,0.0,0.2390651538085517,0.0738227114256476,0.1354714166007538,0.0,0.043388286453163,0.112,0.716,0.172,0.9961,3
2.5649493574615367,3.951243718581428,4.0943445622221,3.951243718581428,4.532599493153256,3.044522437723423,3.555348061489413,2.4849066497880004,4.23410650459726,2.9444389791664403,3.091042453358316,3.6375861597263857,2.833213344056216,2.19722457733622,2.8903717578961645,3.091042453358316,2.70805020110221,3.091042453358316,1.6094379124341005,1.3862943611198906,1.9459101490553128,1.0986122886681098,0.0,1.9459101490553128,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.1603002230190336,0.0,0.0909108817309057,0.2925840811559778,0.0939022012206629,0.0959128619770802,0.0,0.1950849513184333,0.0,0.0,0.0907031890681687,0.0,0.0,0.0,0.1572494943761622,0.0,0.0,0.2048112498928382,0.0,0.0,0.0671687969963512,0.0702518089307044,0.0,0.0,0.0,0.1950560541039852,0.0787922012652176,0.0959128619770802,0.0,0.5050949768808086,0.4739347826703637,0.2289940044775072,0.0,0.0,0.0,0.0,0.0923866349078127,0.2702540357601628,0.1777354366809953,0.0761710471242795,0.0,0.0749049473154042,0.0,0.1461154817547273,0.0,0.0,0.0919610207412751,0.0,0.159,0.707,0.134,-0.9819,2
1.0986122886681098,2.079441541679836,1.3862943611198906,1.791759469228055,2.302585092994046,0.6931471805599453,1.6094379124341005,0.0,2.079441541679836,1.6094379124341005,1.0986122886681098,1.9459101490553128,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502504083244977,0.0,0.0,0.0,0.0,0.0,0.0,0.6777883618064423,0.0,0.0,0.0,0.3487298074250929,0.4650430386712825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.707,0.158,0.204,3
2.772588722239781,3.258096538021482,2.833213344056216,2.995732273553991,3.7612001156935615,3.258096538021482,3.091042453358316,2.19722457733622,3.49650756146648,3.218875824868201,2.3978952727983707,3.8501476017100575,2.6390573296152584,1.6094379124341005,2.6390573296152584,2.70805020110221,2.302585092994046,3.218875824868201,2.6390573296152584,1.0986122886681098,1.0986122886681098,2.079441541679836,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357665141116962,0.0,0.0,0.1383758057552586,0.0,0.1387080409780685,0.0,0.0,0.0,0.0,0.2006511691071902,0.0,0.1290014988143042,0.1113488829641093,0.0,0.0,0.0,0.0,0.0,0.2912902895878362,0.4824496983749514,0.2763396617744641,0.2865899945228237,0.1998295482128183,0.0,0.0,0.1348095870339452,0.0,0.0,0.1364108922489359,0.1195575913737762,0.0,0.1348095870339452,0.1085613052880513,0.3674777073807438,0.0,0.0,0.1269638029859456,0.131395759024092,0.0,0.0,0.1083333380693165,0.0,0.0,0.0,0.1039054764224868,0.0,0.0,0.261580868985808,0.1320057043979354,0.187,0.72,0.093,-0.9908,4
3.784189633918261,4.875197323201151,5.081404364984463,4.990432586778736,5.683579767338681,4.262679877041316,4.74493212836325,3.9889840465642745,5.3230099791384085,3.713572066704308,4.382026634673881,5.087596335232384,4.624972813284271,3.218875824868201,4.04305126783455,3.871201010907891,3.332204510175204,4.564348191467836,3.555348061489413,3.1354942159291497,2.302585092994046,3.4011973816621555,0.6931471805599453,2.5649493574615367,0.6931471805599453,1.9459101490553128,0.6931471805599453,2.302585092994046,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0903750224166835,0.0,0.1011744419285201,0.0307039788833585,0.2295157811043583,0.1846661880477236,0.0,0.0302679874723132,0.2504199782791387,0.4309516073837899,0.1335664690564067,0.0621513570669665,0.1144957176262866,0.0,0.1251228502756219,0.0923330940238618,0.0992489563483708,0.0309260622538431,0.0,0.1508124823828339,0.2408624243107945,0.1021942515341672,0.1907729409483755,0.1330195447486515,0.3843365052643339,0.1168909143697016,0.0,0.0307776980079539,0.074595251720718,0.1513399373615663,0.0795853091698321,0.1366258746361733,0.0299126765041961,0.2167963977683102,0.0271796737537565,0.1126871537854288,0.0620014251402303,0.0281717884463572,0.0,0.0284287411167213,0.084134085772543,0.0961516214858283,0.1186869973341529,0.0945534085928424,0.0799352332725249,0.2536095591408769,0.0498361734169567,0.152423215032675,0.0580417467764273,0.0878715828578953,0.16,0.704,0.136,-0.9977,2
1.9459101490553128,3.1354942159291497,3.044522437723423,2.8903717578961645,3.332204510175204,2.70805020110221,2.8903717578961645,1.3862943611198906,3.5263605246161616,1.6094379124341005,2.302585092994046,3.713572066704308,2.995732273553991,2.302585092994046,2.079441541679836,2.19722457733622,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905982695166493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298377557621745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956664725803224,0.0,0.0,0.0,0.3879444182362752,0.268223021826511,0.2805343153785505,0.1870510172882654,0.0,0.3785097403588788,0.0,0.1573191962993424,0.1915028913865989,0.0,0.1440699796277234,0.0,0.3048114928744227,0.0,0.0,0.0,0.0,0.0,0.0,0.1774363173231343,0.3041714210911607,0.1501844361490794,0.1495577724861198,0.0,0.2917391542237862,0.0,0.0,0.0,0.0,0.08,0.751,0.169,0.9751,0
2.9444389791664403,4.04305126783455,3.49650756146648,3.4339872044851463,4.30406509320417,3.332204510175204,3.58351893845611,2.70805020110221,3.871201010907891,3.258096538021482,2.8903717578961645,4.110873864173311,3.332204510175204,1.6094379124341005,3.1780538303479458,1.9459101490553128,1.3862943611198906,3.332204510175204,2.4849066497880004,1.791759469228055,1.3862943611198906,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498651393680638,0.2411600969238593,0.0,0.0,0.0,0.3215944324958608,0.0581425742018645,0.1623299582091938,0.2242841419864015,0.1290620078386269,0.0653603976317753,0.0,0.2592232848428047,0.0,0.0,0.3938994274292695,0.0698995862103541,0.3202991412635466,0.2214533822879262,0.1158089871729783,0.2316528247098596,0.0,0.1562547868944961,0.0803866989746198,0.0,0.0790554120348964,0.0692882693759184,0.1189487168455968,0.0,0.2516619774007826,0.1419784060332881,0.0735804567589406,0.0,0.0,0.0,0.1485031566549702,0.0,0.0,0.0,0.0617398058133909,0.0695929190121567,0.2408690425181494,0.0650822792120536,0.1592425671394771,0.0757981383934559,0.0,0.103,0.718,0.179,0.9957,2
