dont,feel,help,im,just,know,life,like,people,really,things,think,time,want,youre
0.38953467660598834,0.14085162272860233,0.15699348033844399,0.1363185344864623,0.12932191377502292,0.3352972056424669,0.5260307526515614,0.32735727222499006,0.10805842374869908,0.0762070616552878,0.15209406982839963,0.15019269092970491,0.22434898923393476,0.14587759472936312,0.37065754974891163
0.2456415558634979,0.39969625873839804,0.5197525578737705,0.19341633122653387,0.061163045323190224,0.3171589034960614,0.19902979673988275,0.26541299163801507,0.27256766524677134,0.21625364935806032,0.07193317988230659,0.07103391911232033,0.0,0.3449654307464037,0.08765159690613038
0.3330442806255436,0.13547845405504524,0.3020090731074617,0.17482439040938358,0.4146285908123979,0.1290025523012837,0.04497456686788313,0.41982578362075923,0.4157449637710399,0.19546649542508227,0.04876400913272875,0.24077196962473782,0.0,0.3273962922268008,0.05941963470851839
0.2893716219597119,0.0,0.2332498787448762,0.3037987460157643,0.0,0.09963220433230936,0.10420526933776299,0.0,0.7492128517136537,0.3396692879018831,0.11298533948292161,0.0,0.11110731991872104,0.21673467719083359,0.0
0.0,0.0,0.0,0.7590845487890407,0.0,0.0,0.39055761862455995,0.5208218450910552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3275381008231491,0.0,0.4754952022674564,0.45109016011447667,0.46782255462850747,0.3261969068070035,0.0,0.0,0.17721284114689081,0.17684071298931983,0.0,0.0,0.16961277905320854,0.2154829095125987
0.5480257941948656,0.16985171659251722,0.12621135921971127,0.19178285685972027,0.1299567860975299,0.24259914728898224,0.16915621245008786,0.48874703081914606,0.17374225358991757,0.27569224950066445,0.1222725889057149,0.15093002290794952,0.12024019855152124,0.32250623430164904,0.11174315899458315
0.15639573599075896,0.0,0.0,0.0,0.467297454869016,0.32308735361277346,0.33791689071287817,0.22531182355156643,0.17353912477756844,0.3671599026546431,0.3663889058283152,0.18090427771191667,0.18014943160254032,0.35141365063122093,0.0
0.3879485803691352,0.07013905354506024,0.31270847748486574,0.4751721679179478,0.3863860334343485,0.2671455616000135,0.139703700151347,0.2794494412954331,0.14349124603571445,0.3035870556209944,0.0,0.0,0.0744784971297019,0.2905672289615638,0.0
0.28236354058735275,0.17502800992191728,0.04877163624749204,0.08469750416937388,0.5624525205387549,0.2083270376978893,0.3050447925626172,0.4067875881090028,0.3580742249211046,0.23674505989225803,0.0944991681575569,0.0466589012057325,0.18585684402217087,0.04531837227547176,0.1727228590935999
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06860948574316188,0.3349142778685146,0.04147734180522601,0.4321807838460606,0.17083286544731413,0.07086784381001687,0.33354288008526395,0.5436331455131376,0.26645550859543976,0.3624073692347918,0.04018292802491399,0.07936117557121969,0.07903003097158305,0.1927027429823905,0.0
0.12012850377756863,0.0,0.29049108634248594,0.8197651713320617,0.17946699031422994,0.18612400203760995,0.06488899813244398,0.2595950465834105,0.19994466544436243,0.0705044313925959,0.0,0.0,0.06918692999427851,0.2024422011408107,0.0
0.32718480098757374,0.2209877375649924,0.14928081381542957,0.3694214811266623,0.1967498827684943,0.2486834670073251,0.12004518711755262,0.3735301101737202,0.3356493618716399,0.05072424988924042,0.14462209813769203,0.1428141288592434,0.1422182187409374,0.16645322604498608,0.47580499360858786
0.4097052965513857,0.44443531725523483,0.49536843019310944,0.0,0.40805511972979996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4719321523103642,0.0,0.0
0.26519100773145876,0.149588815024225,0.1923830435784253,0.2895490679430839,0.2007333990668619,0.3287040801224562,0.1948151391173113,0.3209202737968877,0.25894883436796423,0.1867714051794654,0.0869769623575735,0.18404921619674927,0.1466249979452126,0.035752281691487066,0.5753344323401413
0.2242666454488013,0.24327734730005932,0.13557869160560598,0.23544784799248075,0.22336336295943765,0.1158243166328216,0.3634217728535654,0.16154509113614107,0.24884973443448524,0.2632479689744566,0.6567379404498931,0.12970556790687415,0.0,0.12597907496122154,0.0
0.28766538491569954,0.1040167633373706,0.14492159704594937,0.6795167435209758,0.4297601254070159,0.2228506599372014,0.23307938629361086,0.13814190017697428,0.23939846638476722,0.028138873174745494,0.05615956905530764,0.08318624921457261,0.11045219201149094,0.18852464152114132,0.0
0.15644091467014196,0.16970214475712395,0.09457516289199691,0.49272164333687063,0.3895270375053459,0.08079517129630119,0.3380145061546733,0.281721137880698,0.21698656967270874,0.229541228528469,0.22905921631137421,0.36191307254906036,0.09010073605482707,0.04393939561719435,0.22328951539312825
0.10861946241882188,0.17674042407997356,0.13133013666100543,0.1710523111368127,0.48681888303420895,0.05609739683985511,0.35203342449478336,0.625931365602491,0.12052583353734224,0.0,0.06361581045541334,0.251282111623487,0.06255840126255252,0.12203133792744292,0.23255029392630344
0.34940929197273396,0.24119971462828513,0.11521784998965184,0.43352600694912574,0.2530923420867956,0.22967031192094797,0.10294802428447895,0.411854057374284,0.21147815362787933,0.11185705010198418,0.07441477477929373,0.3123090857320744,0.12806126790751968,0.32117963351366974,0.20401977460673681
0.0,0.29881483362112865,0.0,0.28919794754893224,0.137177355147369,0.2845314147661217,0.14879562742517524,0.3968480424987295,0.3056593341589952,0.161672261974272,0.0,0.15931589243293742,0.6346045064285296,0.0,0.0
0.39418520716659255,0.0,0.3177355510950296,0.0,0.0,0.13572008491787613,0.141949564382217,0.0,0.1457979985166112,0.0,0.769549362671506,0.0,0.30270322724308885,0.0,0.0
0.1654403050205441,0.2563777115875792,0.11430362943249643,0.14887595857927463,0.6120175596179913,0.0976491188319061,0.05106558063562892,0.47668379929883375,0.10490006760029247,0.3883932378443271,0.02768411809055308,0.19136620761802056,0.1905677077753767,0.13276298555919924,0.06746697875848336
0.0,0.15754044465930858,0.0877974361317332,0.4574107586892904,0.21696695507263797,0.22501496190094492,0.1568953523749393,0.5230631987023066,0.4028724648148745,0.08523646477603147,0.08505747724674359,0.0,0.08364366898558352,0.0815809597869385,0.41457495535062466
0.24108519498420486,0.08717385888526238,0.0,0.759314746447714,0.16007611476252656,0.08300692806534131,0.26045070528899894,0.4630931448274758,0.0,0.0,0.0,0.09295509835858777,0.18513446277400797,0.0,0.0
0.25666620028260695,0.32482725013169866,0.051721865199139405,0.17964182588100766,0.1278162107842999,0.30930043169057053,0.27728327694212895,0.6779055514708008,0.04746679683524062,0.10042637086992723,0.0,0.24740664699628123,0.09854972451684473,0.04805971097590351,0.24422797407672944
0.0,0.17526071801566234,0.3906918437270672,0.0,0.3218287588640975,0.0,0.5236291957284532,0.0,0.17927515084748766,0.1896478589998865,0.3784992372492792,0.37376749153631494,0.18610394956774137,0.0,0.23060333650571696
0.6852201500556095,0.0,0.0,0.30830699527752775,0.29248297606571166,0.5055535276794237,0.0,0.14102339314821746,0.0,0.11490328044963137,0.0,0.11322856775034332,0.0,0.21995093124473747,0.0
0.09565669389784158,0.20753069807942817,0.3469711523806976,0.7029807698543722,0.3810856633779933,0.29641602334311945,0.0,0.2756160070541843,0.0,0.11228343981792363,0.0,0.0,0.0,0.10746798113453675,0.0
0.21159040092022444,0.11476327954836178,0.025583072913639086,0.48870713608009053,0.7165097941544156,0.17484410876066447,0.09143468001950938,0.33531093832491515,0.07043519330194568,0.0,0.024784683222283086,0.04894968319533955,0.09749086883183146,0.1426300175414499,0.0
0.20004292811231006,0.0,0.0,0.2940229813054154,0.07969488475649278,0.08265102605684269,0.345778656169019,0.5763844728380919,0.08878828938048176,0.23481376121662736,0.04686413544809964,0.3702261695796885,0.36868135379516864,0.1348460337596279,0.2284184470294216
0.24289355146942002,0.1317416122212898,0.14683944570429167,0.5100068614330048,0.24191524508158155,0.3763329971405031,0.06560108014358255,0.43740633866869744,0.06737960927945161,0.0712781363155437,0.07112845979452788,0.21071777729950714,0.139892353713927,0.40932754222449547,0.0
0.20218527802955963,0.0,0.5500330613604161,0.37146475748532853,0.3523991328027968,0.10442021645317277,0.38224567030869366,0.14563930851290044,0.16826093101204656,0.05933212191597202,0.11841506151456259,0.0,0.23289358040796543,0.34072540184433553,0.0
0.2523217601149117,0.18247376419260783,0.0,0.5298033981098054,0.16753698638310646,0.34750295127083175,0.0,0.6058463969950225,0.18665341539006605,0.0,0.19703839327742206,0.09728757517038852,0.0,0.09449246414761117,0.12004703428127105
0.1912998244271088,0.20751598496718351,0.3469465534873392,0.5020935223399593,0.19052932294982697,0.19759667240670417,0.20666625421343884,0.27559646696066686,0.3184038607978215,0.2806886984064649,0.11203971277250592,0.11063906680437705,0.055088705612545794,0.32238108622897865,0.20478296157938633
0.26844695566119126,0.15001353644557924,0.11802731744929652,0.17934690084836707,0.16203983478985176,0.13444033351333914,0.3251631064771758,0.38673863276210657,0.23468773086730743,0.0954871399593212,0.08575796439011178,0.14114312559914213,0.11244335036358945,0.045696009012457794,0.6734269949998323
0.0,0.0,0.0,0.17168860385986984,0.0,0.16891821594689374,0.35334294381545334,0.7067922190174001,0.0,0.0,0.3831147188102544,0.18916263670835456,0.0,0.36745583669706355,0.0
0.1865932380491029,0.05783155122061087,0.19337746325412428,0.6716440029658165,0.37168338673575413,0.16520156868567534,0.02879737208679691,0.42242500782658304,0.20704673957586114,0.2816052278065497,0.03122376519076523,0.030833426446207332,0.030704770052416994,0.05989513949573787,0.0
0.0,0.6385104841184946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6909257683814352,0.0,0.0,0.33900729233644683,0.0,0.0
0.3415445639166,0.12349890510632497,0.13765210904234773,0.2988107170624422,0.3968637390770608,0.4703825143637048,0.12299320518282637,0.41003903779022416,0.0,0.40091076666965864,0.13335629887037143,0.06584458356057196,0.06556983866038031,0.06395284228756759,0.08124826799401902
0.11983096236004662,0.0,0.28977158075563625,0.6290267140278337,0.23869663440893876,0.0,0.0,0.3452694215253611,0.3988988612281281,0.2813192073070752,0.0,0.0,0.13803112738843054,0.26925437368755756,0.0
0.18324401307773622,0.5963318886001644,0.2215575435921144,0.0,0.0,0.18927569500414146,0.19796334838897842,0.26399084655282024,0.6099911634186491,0.0,0.0,0.21195990811935952,0.0,0.0,0.0
0.0,0.0,0.0,0.20488352764157752,0.1943677724779084,0.20157750245536657,0.4216596044735563,0.5622973992305886,0.0,0.0,0.45718756700544744,0.2257360560659127,0.0,0.21925056871109821,0.2785447577823038
0.27795394111854305,0.24121249892188093,0.20164192452993313,0.23344945351610052,0.1661006528505128,0.22968248512232325,0.12011239430430291,0.4805218679910616,0.06168439742249482,0.19576021299504373,0.06511637910838462,0.5144186995809322,0.12806805553100295,0.12490981104698932,0.3173809150621902
0.0,0.34278061767857265,0.0,0.3317487619034621,0.3147215816504449,0.0,0.6827540180463908,0.45523783235180193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26157944102227265,0.28375308505097613,0.3892574962410777,0.5281171878827879,0.12024271069246513,0.18705435320512206,0.1521644819231501,0.37684493433893956,0.20094409996595836,0.09447580228133433,0.18855482624784156,0.16292293432058613,0.20859829412618208,0.22606013303708777,0.0
0.27676248279535764,0.26269527150551447,0.3764579626301578,0.29056095635094914,0.1722798512192471,0.10720216121046017,0.14949691092874448,0.4983980165303679,0.2303249449128738,0.24365135084534476,0.20261642405749206,0.08003337931605967,0.11954914479119227,0.233201964764461,0.2962691735375466
0.33667190423020266,0.10434600244680822,0.0,0.0,0.4790226931639827,0.24839559788239574,0.051959364651447036,0.34644788472990556,0.21347219777237386,0.22582351805115433,0.0,0.22253214541150237,0.05540090043229424,0.37824273846408135,0.41188698621759573
0.5226993380182163,0.0630008523678464,0.21066260123764044,0.24389307555883238,0.1735313510735957,0.1199787938133163,0.3764572692511088,0.1673395168168349,0.12888783567298429,0.13634517651196953,0.136058866112561,0.40307384599568896,0.20069598455158585,0.19574668643391208,0.3315793047802338
0.34028966487040224,0.28395033893566635,0.1265966300968676,0.1923682902941013,0.3910604706235658,0.40556616959881175,0.1413938134446622,0.3771069019831356,0.3194997970136776,0.15362990192881906,0.3066145908811677,0.1211125996817905,0.15075905244295482,0.11763298615688861,0.0
0.5165863439821353,0.1867921630579708,0.0,0.18078055068405072,0.0,0.5335903620785026,0.18602729164079324,0.4961474192251595,0.0,0.0,0.0,0.19917993893697503,0.0,0.0,0.24577610158163657
0.4810162335958723,0.16055112648234351,0.22368822977005742,0.3884601016346575,0.11055665458380369,0.22931511769377066,0.31978741228152735,0.1066118430155785,0.12317147167121041,0.04343268951271128,0.086682970949099,0.1283989771525822,0.3409685762355936,0.1662800307772246,0.42249770360145544
0.0,0.0,0.0,0.9035094467569178,0.42856817383119844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7037412919701725,0.30553173728034033,0.28985015964960387,0.0,0.0,0.0,0.32292285672514515,0.0,0.34088956105468693,0.0,0.0,0.3269565295419602,0.0
0.2544753608837891,0.0,0.307682280665896,0.0,0.5069008124999667,0.0,0.2749164552605469,0.0,0.28236979176873483,0.0,0.0,0.5887076276667969,0.0,0.28589691079926144,0.0
0.24531514846960092,0.13305504804955318,0.5932136148732187,0.12877288031739312,0.12216354428767039,0.38008495700700157,0.2650204357889711,0.17670687469949617,0.27220547855990956,0.0,0.0,0.14187905912059834,0.0,0.2756056337876635,0.35014050343458525
0.22503768625470041,0.24411374792282634,0.0,0.3543859955624053,0.3361969473472323,0.23244505374324537,0.24311415765485395,0.6484019674406952,0.12485264661217264,0.13207651483507202,0.0,0.26030300527038003,0.1296084289354619,0.0,0.0
0.17607013414028969,0.2546603996725793,0.23653746210892812,0.02053871289197752,0.1948455261547757,0.08082919102516464,0.042269603877465194,0.5636795195612924,0.19537014090959853,0.5970584866535551,0.11457783215414866,0.22629091261137874,0.11267334249740248,0.10989474200282671,0.0
0.33640977067340555,0.12164221813051727,0.0,0.0,0.5584246790961124,0.4633107667452554,0.4845764836713391,0.16154979846651735,0.0,0.13162781993388945,0.0,0.2594186949039749,0.0,0.0,0.0
0.4630035638392695,0.16741719598394433,0.18660351763690045,0.1620291364930773,0.0,0.0,0.5001949819488436,0.44468466107739213,0.342503938182004,0.3623209255057604,0.0,0.0,0.0,0.0,0.0
0.13909487712567375,0.0,0.0,0.14602969345031272,0.2770692847618577,0.0,0.15026787045899637,0.6011619219666912,0.15434182450382875,0.32654382308888225,0.0,0.0,0.48066265159229005,0.312539457966567,0.1985313610096539
0.3964266099751508,0.14334367300572265,0.2130281656087203,0.1618521123796176,0.04386999065998169,0.18198908259823732,0.5234412819968359,0.22209941155017293,0.3421297372368812,0.1551107458334487,0.20638003964024812,0.15285001024063688,0.2790557442396628,0.32166023108172975,0.06286924918937069
0.16989313096742506,0.030715780422559822,0.0,0.3641587056172619,0.5005761800211507,0.1535496844489894,0.09177001886640355,0.6118921801905369,0.12567736184124545,0.1911141118698317,0.12437790816468364,0.147387621941116,0.1875428028804065,0.15110606741344898,0.18186748793781768
0.2234180275937618,0.2100425544132293,0.26112695455234936,0.2892868690144922,0.2521872515094969,0.200002471242982,0.1689550783299624,0.3755122225123978,0.24790809495242883,0.22728493409331055,0.12212720146041332,0.1895149903714535,0.08578373407647348,0.12550237414751156,0.5421071301479397
0.4756237759911453,0.08599026566820954,0.19168981969759363,0.08322280403242747,0.3158053988107108,0.1637598217611397,0.08563815509093277,0.34260416249257186,0.43979957470293335,0.37219680401743,0.18570761511642087,0.18338602203190635,0.0,0.26717590219008647,0.0
0.2984110896495434,0.14386972882130464,0.24053620049367913,0.24366913825643305,0.46232538232520365,0.20548908326007018,0.2507410762649556,0.2388369561747919,0.07358256781340351,0.0,0.19419134261327337,0.0767054766441493,0.11457811992912734,0.11175254634050344,0.5678997529623383
0.0,0.26996111799457845,0.0,0.5225456868786909,0.0,0.2570569134872093,0.5377113772515848,0.3585281892757474,0.0,0.29212220867606065,0.29150878304281275,0.0,0.0,0.0,0.0
0.5693081966873136,0.1764478524584684,0.0,0.25615373321010604,0.16200433846182674,0.2520204058348763,0.08786266932006194,0.5858392637564882,0.09024473859390522,0.0,0.09526575368108914,0.09407480459266092,0.2810467965131739,0.18274399551220796,0.0
0.4677583602481274,0.5074094403599962,0.0,0.24553963225453374,0.4658743621385555,0.0,0.2526658570623389,0.33693849919035984,0.0,0.0,0.0,0.0,0.0,0.2627576000502035,0.0
0.11722424012798842,0.2543222789151914,0.141734042253219,0.615343289579583,0.5837604705540065,0.0,0.0,0.16887933127054308,0.0,0.13759978915505686,0.13731084420225864,0.13559427535757787,0.0,0.26339719497391756,0.1673152053968522
0.19717338093855458,0.34221989258846897,0.3814389279847621,0.3726068432283602,0.2749309114163438,0.12219813816551559,0.17040928998739235,0.3976815047234137,0.21878662957622247,0.3240236137194617,0.1847675420123096,0.136843275822354,0.27254455969564745,0.044303904555947744,0.0
0.5455777669260959,0.39455031046653904,0.21988325448016735,0.0,0.181126778100303,0.0,0.0,0.0,0.0,0.2134694599420527,0.0,0.21035814741837036,0.0,0.6129434206251546,0.0
0.2672415281927657,0.2536582455001909,0.24233824425306338,0.21042398853368435,0.1663532219094046,0.276038082407617,0.2526195726857737,0.14437576174401878,0.18533458014774756,0.1568463053914904,0.3130338895947259,0.15456027405759226,0.1539153516543625,0.37529923860917797,0.476795276421944
0.41432716786107815,0.1241898488332353,0.14501377126118142,0.0,0.7112927261075749,0.24213821128522925,0.041227106550782475,0.29845062317827986,0.12703447832112208,0.22397430912649283,0.08301576654402056,0.08197795864694833,0.1255936849031988,0.20211915910722386,0.0
0.0,0.0,0.0,0.8064731625730778,0.382540250982903,0.0,0.0,0.0,0.0,0.4508480835351478,0.0,0.0,0.0,0.0,0.0
0.45569234317984236,0.20971177290432902,0.28383337413248605,0.3479357638067866,0.5501296285665944,0.21395089410801751,0.14918075064176328,0.19893759613482512,0.13790270833088655,0.16209071339412912,0.016175034009982183,0.15972824493286703,0.15906175851380572,0.09308351306677665,0.17738556907605482
0.22690292964339914,0.1230685524095469,0.2743448742541965,0.7146467061227425,0.11299451447421918,0.0,0.0,0.32688815026368645,0.37766249415625064,0.0,0.0,0.26246054815894965,0.0,0.12745997571445528,0.0
0.05276683386601141,0.4006785199760682,0.5741961719957765,0.2769880793968853,0.10510860802726875,0.10900742660466038,0.05700540465444389,0.4561118557131024,0.05855089404056419,0.12387719820432463,0.061808534618024234,0.0,0.0,0.1778467833886648,0.3765728673862114
0.3165625334712617,0.21852536406282408,0.31315985577752337,0.12085283911876697,0.42993751268474784,0.32698254381509567,0.12436031566059493,0.3316774067117589,0.28739673625289686,0.337805852910452,0.23596754753112548,0.16644117014352977,0.06629866927606311,0.19399109834852873,0.0
0.12458022245875373,0.13514067589126139,0.3012560967698452,0.5231655420116307,0.12407844862946753,0.5147236800505564,0.0,0.358953483262487,0.4147084183554278,0.0,0.0,0.0,0.14350171456201735,0.0,0.0
0.1779077707469314,0.09649435484435723,0.10755278715686516,0.21790728306011944,0.354382417332971,0.21439110499374098,0.09609923241132168,0.5126063571624953,0.09870460543877949,0.13922076024035066,0.10419630856523873,0.3772769572719663,0.2732383426756042,0.2331875885151739,0.3808940263343005
0.18712770548261426,0.2706536034671579,0.07541775229725803,0.6548576058866888,0.24849867749071664,0.3221453724905298,0.06738633463197119,0.3594478608359632,0.2076397928969514,0.073217885059052,0.07306413527155389,0.21645220814857027,0.143699355851886,0.07007781648831203,0.17805936408192805
0.3871706955736199,0.30946668163498786,0.07391402961725155,0.363687050257868,0.36531595112052534,0.315722252096225,0.06604274699349041,0.440351227370327,0.022611083427403887,0.3109514399416038,0.09547645382190037,0.11785358837556835,0.07041709757241356,0.2289352151030951,0.08725455684827606
0.2899401287920773,0.25161428804437,0.14022487642573633,0.18263735804531475,0.17326339927443818,0.23958706629473336,0.5638139657342667,0.5012433777052259,0.19303322767615205,0.2722692886441966,0.13584877601794323,0.06707524248861882,0.0667953625075128,0.06514814389142337,0.0
0.23175664561577147,0.0,0.0,0.24331127510732137,0.115411597764223,0.359077762765527,0.37555924043777306,0.5008209985370288,0.25716075433106766,0.1360199287160891,0.13573430130253106,0.402112324045731,0.2669563061505689,0.13018649194293994,0.0
0.24457411587339334,0.07959187422926849,0.05914216724355928,0.5135355651467153,0.43846027316715175,0.10104981872956881,0.1849539150887404,0.3171115614033248,0.4070748260146699,0.08612556602683827,0.14324118579881703,0.22632076762870895,0.25354846736806264,0.027477310159546416,0.139633128395396
0.0941723562388769,0.10215518660361993,0.11386236075126704,0.7909398590219417,0.28137917003086144,0.1945442896377679,0.20347376870445566,0.13566958956977457,0.10449510133001151,0.0,0.22061794935173398,0.2178599304885136,0.21695088221724973,0.10580036368895306,0.0
0.30894857048738184,0.18618756389026075,0.04150500091460109,0.7568207202818246,0.13675742809036673,0.24820285677588527,0.148340134535315,0.19781660601532494,0.0761809125975846,0.0805886755776888,0.04020972395620754,0.19853524365996567,0.15816546408204102,0.1928312465463377,0.19598446901320352
0.16368376502922624,0.21853410364850528,0.28924948997571504,0.23793854262039618,0.26334725826657757,0.2471046453987472,0.0952171745897343,0.1813933360527279,0.12574110073137088,0.26603274831189727,0.6489367078977625,0.24759114221925382,0.1015238974586526,0.11316599975566938,0.14377064641812068
0.0,0.0,0.2431000123902451,0.8443417484914263,0.0,0.41535867436216434,0.0,0.0,0.0,0.0,0.23551341227711275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6778198726803109,0.0,0.7352280055871425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5080459661500834,0.30060663166257817,0.05584278500936935,0.2909320793847915,0.4599997281651691,0.2862375644425973,0.19958381059093966,0.06653794697972651,0.051248695702448485,0.27106950881258296,0.21640023329166258,0.10684747075464826,0.10640163609216291,0.10377770010059356,0.263686744419023
0.12555304999730543,0.20429395254687513,0.0,0.3295317876138044,0.2500947157887981,0.25937153851840633,0.4069148305659197,0.5426347425934692,0.2786312078351561,0.0,0.2206002180326639,0.1452282805564006,0.2892445941661269,0.07052790692778912,0.08960149507288129
0.30904060967452623,0.2394553258534749,0.32027682120850137,0.09269953292116508,0.3077958816827082,0.4560186106741815,0.09538992430568079,0.3816171085455553,0.09797606708373677,0.2591121980350062,0.31028170790462567,0.05106712872833597,0.30512426782854807,0.09919989930949494,0.0
0.13088096708310254,0.28395104782813135,0.15824618268751367,0.824437588065486,0.19553072346020708,0.1351890607032237,0.0,0.28283088258329003,0.1452275430257601,0.0768151427357599,0.07665383908894281,0.0,0.15075942881847423,0.07352079989497821,0.0
0.2942572390417193,0.31920092439359915,0.0,0.0,0.29307205427711486,0.6078860912743035,0.0,0.4239222680959566,0.0,0.0,0.0,0.0,0.0,0.0,0.4199959866322979
0.2098086319237618,0.151729168383237,0.6482841829027972,0.36711500854885787,0.1509181427111149,0.13243677213081473,0.31480806656937127,0.2350920574748262,0.2069394660164734,0.16418460598308543,0.09557323751300546,0.1752742540087078,0.18796927680392578,0.15714328103043204,0.1164573414272812
0.24250542047319162,0.0,0.0,0.0,0.0,0.5009755159953077,0.0,0.349365909254602,0.5381755219364875,0.0,0.284059201172397,0.0,0.2793376263235328,0.0,0.34613015355886645
0.43242633285749166,0.0,0.17428002964151101,0.30265713174549347,0.4306846421409421,0.2977734199515058,0.15572053050326323,0.41531722925231607,0.1599423131316417,0.16919643969347334,0.16884114512811782,0.33346081086601015,0.0,0.1619401740674712,0.0
0.254717866082047,0.23819816041457353,0.39293424586890124,0.1475405611257824,0.3324239144423843,0.1542323182359067,0.19926714623071137,0.41757493681010505,0.2631465427808448,0.0618604396720069,0.2777874269146944,0.17271667131695545,0.18211340015651378,0.3749805400632768,0.0
0.26075209468540167,0.1414278029866021,0.21674907639593943,0.35929994963064193,0.25970185914670685,0.23566816168708613,0.035212172076164894,0.3521747027037513,0.23508432395730736,0.40172370569261573,0.07635811972350591,0.11310531194817658,0.09386113803943975,0.21971150201758638,0.44195638121323955
0.4041720385492263,0.21921650719469182,0.0,0.0,0.2012720740613575,0.0,0.21831886546400164,0.0,0.2242377689681475,0.23721197606409,0.0,0.23375461690790916,0.6983377381073744,0.2270387530866546,0.0
0.20807830319787035,0.45143349365549557,0.08985153760868059,0.2964711249582427,0.22204309581773654,0.2763352717693005,0.0642264251698292,0.3854165339357761,0.21439497836976862,0.3314764699285855,0.052228484924786864,0.171918530483265,0.11984082498301714,0.11688546954412211,0.4030606005349868
0.3050810806417352,0.1654711423123789,0.12910410981971704,0.5765245686081659,0.2734670704596364,0.25209853288503337,0.3625458663753423,0.24173361118997128,0.13540907208337144,0.12533826036307028,0.10720719713085726,0.1940894341082218,0.08785435057120872,0.06855024250351995,0.3265837143486726
0.10023089920248342,0.10872730194310815,0.24237530543396665,0.0,0.29948159263959034,0.10353011150979355,0.8662567069951416,0.0,0.0,0.0,0.2348113217815347,0.11593793340831603,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137635466000844,0.0,0.0,0.0,0.0,0.0,0.7894899042197349
