pos_token,pos_sent
7.724446645633537,4.51085950651685
4.875197323201151,2.302585092994046
6.0112671744041615,3.258096538021482
4.465908118654584,2.302585092994046
6.513230110912307,3.7376696182833684
7.4067107301776405,4.736198448394496
5.25227342804663,1.6094379124341003
7.099201743553092,4.04305126783455
8.857515151192198,6.037870919922137
4.356708826689592,1.9459101490553132
8.30844552038576,5.181783550292085
5.267858159063328,2.8903717578961645
6.3578422665081,3.4339872044851463
7.504942068396171,5.198497031265826
5.351858133476067,2.3978952727983707
7.552762084214147,4.812184355372417
6.222576268071369,3.5553480614894135
7.617759576608505,5.187385805840755
6.8501261661455,4.343805421853684
6.794586580876499,4.07753744390572
7.718240951959316,4.477336814478207
5.855071922202427,3.044522437723423
7.305188215393037,4.499809670330265
8.36730010184162,5.081404364984463
5.0238805208462765,2.5649493574615367
4.060443010546419,1.6094379124341003
6.71174039505618,3.970291913552122
6.79794041297493,3.8501476017100584
7.590852123688581,5.017279836814924
6.021023349349527,3.2188758248682006
5.0238805208462765,2.5649493574615367
8.78615105486974,5.996452088619021
5.765191102784844,2.8903717578961645
5.7745515455444085,2.772588722239781
8.822616945344176,5.236441962829949
7.923348211930154,5.030437921392435
5.459585514144159,2.6390573296152584
7.733245646529795,4.997212273764115
8.146129510025405,5.5093883366279774
5.820082930352362,3.367295829986474
3.5263605246161616,1.0986122886681098
6.040254711277414,3.1780538303479458
6.218600119691729,3.4339872044851463
7.2813856635702825,4.605170185988092
7.741967899820685,4.61512051684126
6.418364935936212,3.9889840465642745
8.766394277049736,5.950642552587727
7.96346006663897,5.176149732573829
6.4967749901858625,3.58351893845611
8.796036315200814,5.91350300563827
5.932245187448011,3.091042453358316
6.003887067106539,3.258096538021482
7.826842098158293,5.049856007249537
4.060443010546419,2.302585092994046
6.499787040655854,3.4965075614664802
6.371611847231857,3.1354942159291497
6.3835066348840055,3.5553480614894135
7.587310506022615,4.787491742782046
8.492695559815838,5.43372200355424
8.891649112650057,5.976350909297934
5.631211781821365,3.1354942159291497
6.532334292222349,3.4657359027997265
5.793013608384144,2.9444389791664403
7.716906135298388,5.017279836814924
7.138866999945524,4.442651256490317
6.639875833826536,4.418840607796598
5.958424693029782,3.1354942159291497
8.634442751466477,5.666426688112432
8.720623711420426,6.035481432524756
8.819665349340653,5.231108616854587
6.261491684321042,3.044522437723423
8.837681215593197,5.986452005284438
8.305236829492593,5.327876168789581
5.0106352940962555,1.9459101490553132
5.713732805509369,3.332204510175204
6.742880635791903,4.290459441148391
5.929589143389895,3.2188758248682006
7.48324441607385,4.499809670330265
8.827174771362785,6.115892125483034
4.174387269895637,1.6094379124341003
5.993961427306569,3.044522437723423
3.1354942159291497,0.6931471805599453
7.795646536334594,4.700480365792417
7.388946097618437,4.3694478524670215
5.713732805509369,3.091042453358316
8.831419819090131,6.0112671744041615
5.288267030694535,2.0794415416798357
5.0689042022202315,2.4849066497880004
5.537334267018537,3.091042453358316
4.060443010546419,1.3862943611198906
7.462789157412448,5.056245805348308
6.556778356158042,2.6390573296152584
5.003946305945459,2.4849066497880004
4.2626798770413155,2.1972245773362196
7.115582126184454,4.430816798843313
8.84246002419529,5.817111159963204
7.900636613018005,5.017279836814924
8.669227347271736,5.8805329864007
5.262690188904886,2.4849066497880004
7.656810091480378,5.062595033026967
8.043020885298283,5.209486152841421
7.8407064517494,5.14166355650266
6.945051063725834,3.9889840465642745
8.580167990577626,5.6937321388027
3.4011973816621555,1.3862943611198906
6.618738983517219,4.0943445622221
5.627621113690637,2.772588722239781
7.396948602621014,4.418840607796598
7.56734567601324,4.875197323201151
5.517452896464707,2.4849066497880004
8.817297783866575,5.966146739123692
7.315883504509785,4.060443010546419
5.19295685089021,2.5649493574615367
6.240275845170769,3.6375861597263857
4.875197323201151,2.70805020110221
5.0238805208462765,2.6390573296152584
7.086737934510577,3.8066624897703196
6.849066282633458,4.330733340286331
6.881411303642535,4.110873864173311
4.382026634673881,2.0794415416798357
7.1276936993473985,4.127134385045092
3.970291913552122,2.1972245773362196
6.100318952020064,3.4965075614664802
5.093750200806762,2.6390573296152584
8.809862805379057,6.023447592961033
6.135564891081739,3.1780538303479458
7.759187438507795,5.030437921392435
8.819665349340653,5.918893854273146
6.566672429803241,4.2626798770413155
6.968850378341948,4.718498871295094
5.2574953720277815,2.3978952727983707
8.122668023346407,5.846438775057725
7.282761179605593,4.31748811353631
7.4673710669175595,4.941642422609304
7.906915488678587,5.123963979403259
6.870053411798126,3.784189633918261
6.739336627357174,3.4657359027997265
5.4680601411351315,2.8903717578961645
5.262690188904886,2.1972245773362196
7.89655270164304,5.247024072160486
4.955827057601261,2.3978952727983707
8.602269363771356,5.7899601708972535
8.406485069431817,6.113682179832232
8.445697189711167,5.726847747587197
7.454141078146678,4.59511985013459
7.681099001536359,4.90527477843843
6.111467339502679,2.6390573296152584
6.315358001522335,3.6375861597263857
4.787491742782046,1.6094379124341003
5.3230099791384085,0.6931471805599453
6.885509670034818,3.912023005428146
7.007600613951853,4.442651256490317
5.605802066295998,2.6390573296152584
8.591929537530255,5.5134287461649825
4.867534450455582,1.791759469228055
6.327936783729195,3.6635616461296463
5.780743515792329,3.1354942159291497
6.249975242259483,3.7612001156935624
7.485491608030754,3.9889840465642745
8.374015421739909,5.298317366548036
4.07753744390572,1.3862943611198906
5.746203190540153,3.367295829986474
6.7912214627261855,4.127134385045092
8.293299358711323,5.537334267018537
4.736198448394496,2.0794415416798357
5.049856007249537,2.0794415416798357
7.644919344958857,4.532599493153256
8.414274137408396,5.497168225293202
8.846065190692881,6.169610732491456
6.148468295917647,3.8501476017100584
2.995732273553991,1.3862943611198906
7.589335823170617,5.111987788356544
6.777646593635117,4.110873864173311
5.666426688112432,3.332204510175204
6.894670039433482,4.127134385045092
6.674561391814426,3.7612001156935624
8.674538762140015,5.834810737062605
6.052089168924417,2.9444389791664403
5.799092654460526,3.1354942159291497
4.406719247264253,1.6094379124341003
5.683579767338681,3.4339872044851463
7.614805364711073,5.117993812416755
6.29156913955832,3.9318256327243257
4.836281906951478,2.772588722239781
8.734238184268579,6.472346294500901
7.194436851100335,4.574710978503383
6.882437470997847,4.1588830833596715
4.204692619390966,1.791759469228055
7.723120092266331,4.969813299576001
8.757940876678804,5.82600010738045
6.52649485957079,3.9318256327243257
3.970291913552122,1.0986122886681098
5.3230099791384085,3.4011973816621555
5.0106352940962555,2.302585092994046
6.0330862217988015,3.1780538303479458
6.1092475827643655,2.995732273553991
6.942156705699469,4.454347296253507
5.204006687076795,2.772588722239781
5.0689042022202315,1.791759469228055
6.028278520230698,3.4657359027997265
5.529429087511423,2.9444389791664403
5.817111159963204,2.5649493574615367
5.916202062607435,3.332204510175204
6.794586580876499,4.356708826689592
8.68710472813351,6.2422232654551655
5.017279836814924,2.833213344056216
7.551186867296149,4.143134726391533
8.609407675404048,5.968707559985366
5.220355825078324,2.8903717578961645
6.659293919683638,3.7376696182833684
5.3230099791384085,3.2188758248682006
6.335054251498059,3.1354942159291497
6.608000625296087,4.219507705176107
7.58629630715272,4.48863636973214
8.819073983267831,6.091309882077698
6.444131256700441,3.912023005428146
6.734591659972948,3.9889840465642745
8.7937637591133,5.971261839790462
6.234410725718371,3.7376696182833684
7.698936199813447,5.631211781821365
5.1647859739235145,2.70805020110221
6.066108090103747,2.70805020110221
5.247024072160486,2.70805020110221
7.048386408721883,4.060443010546419
7.134890851565884,4.143134726391533
3.871201010907891,1.6094379124341003
6.210600077024653,3.6109179126442243
7.493873886783559,4.663439094112067
6.584791392385716,3.8066624897703196
6.040254711277414,3.367295829986474
7.611347717403621,5.043425116919247
5.501258210544727,2.5649493574615367
6.661854740545311,3.5553480614894135
8.137688184977605,5.476463551931511
6.8001700683022,3.970291913552122
4.61512051684126,1.9459101490553132
3.091042453358316,0.6931471805599453
7.0587581525186645,4.04305126783455
7.80954132465341,5.170483995038151
8.571113033405668,5.8971538676367405
7.951559331155252,4.836281906951478
6.595780513961311,3.5553480614894135
6.042632833682381,2.9444389791664403
8.799058378546453,6.102558594613569
8.054840221101024,5.293304824724492
7.117205503164344,4.700480365792417
7.143617602704121,4.574710978503383
6.8966943316227125,4.31748811353631
5.10594547390058,2.302585092994046
3.4011973816621555,1.0986122886681098
5.6240175061873385,2.772588722239781
6.663132695990803,4.07753744390572
6.395261598115449,3.912023005428146
5.616771097666572,2.995732273553991
6.068425588244111,3.4965075614664802
6.280395838960195,3.828641396489095
6.858565034791365,3.9512437185814275
6.872128101338986,3.784189633918261
7.447751280047908,4.465908118654584
5.655991810819852,2.0794415416798357
5.765191102784844,3.258096538021482
8.13973227971767,5.003946305945459
4.948759890378168,2.5649493574615367
6.580639137284949,4.04305126783455
8.117610746466228,4.983606621708336
6.045005314036012,3.4339872044851463
7.27655640271871,4.51085950651685
8.266935347610456,5.204006687076795
5.153291594497779,2.302585092994046
7.370860166536716,4.90527477843843
8.621373010325902,5.976350909297934
7.170888478512505,4.30406509320417
5.181783550292085,3.091042453358316
5.5134287461649825,2.8903717578961645
5.389071729816501,2.6390573296152584
7.357556200910353,4.941642422609304
7.552237287560802,4.812184355372417
8.069342366811636,5.170483995038151
7.769378609513984,5.159055299214529
5.062595033026967,2.302585092994046
8.766394277049736,5.476463551931511
6.156978985585555,3.1354942159291497
5.857933154483459,3.1354942159291497
4.477336814478207,1.9459101490553132
7.80057265467065,5.093750200806762
6.432940092739179,3.8501476017100584
8.803123730829212,6.144185634125646
6.411818267709897,3.6635616461296463
5.8998973535824915,2.995732273553991
7.711548979629146,5.176149732573829
8.0106915391303,4.875197323201151
8.000684784514748,5.117993812416755
5.805134968916488,2.70805020110221
7.428333194190806,4.248495242049359
7.875499292445208,4.634728988229636
7.5443321080536885,4.61512051684126
7.5822291942764615,4.700480365792417
5.869296913133774,3.2188758248682006
6.610696044717759,4.219507705176107
4.454347296253507,1.9459101490553132
6.900730664045173,3.6888794541139363
5.968707559985366,3.258096538021482
5.176149732573829,2.1972245773362196
5.723585101952381,2.9444389791664403
5.883322388488279,3.091042453358316
8.104401307921613,4.969813299576001
5.934894195619588,3.5263605246161616
6.380122536899765,3.5263605246161616
6.035481432524756,3.4657359027997265
6.335054251498059,3.4965075614664802
7.2909747781429814,4.7535901911063645
5.777652323222656,0.6931471805599453
5.14166355650266,3.044522437723423
4.189654742026425,1.6094379124341003
5.293304824724492,2.5649493574615367
8.640118538253535,5.641907070938114
6.7357800142423265,4.007333185232471
7.404887575616125,4.77912349311153
4.624972813284271,2.70805020110221
5.327876168789581,2.4849066497880004
5.777652323222656,2.6390573296152584
5.537334267018537,2.6390573296152584
7.216709486709457,4.060443010546419
6.838405200847344,3.828641396489095
6.137727054086234,3.367295829986474
6.075346031088684,3.367295829986474
6.699500340161678,3.6375861597263857
3.7376696182833684,1.6094379124341003
8.78813593986372,5.308267697401205
5.605802066295998,2.9444389791664403
7.872073979866873,5.056245805348308
6.18826412308259,3.367295829986474
7.765993079407675,4.532599493153256
8.82864061741828,6.161207321695077
6.118097198041348,3.4011973816621555
7.3098814858247865,3.871201010907891
5.3612921657094255,2.8903717578961645
8.164225652265827,5.54907608489522
7.31455283232408,4.59511985013459
5.986452005284438,2.772588722239781
7.837554360881084,5.552959584921617
7.221835825288449,4.454347296253507
6.20455776256869,3.7612001156935624
4.204692619390966,1.3862943611198906
6.385194398997726,3.4965075614664802
8.835937789319836,6.210600077024653
5.075173815233827,2.1972245773362196
7.220373836723949,4.430816798843313
7.1770187659099,4.564348191467836
7.358830898342354,4.634728988229636
8.821437352166997,5.605802066295998
6.529418838262226,3.784189633918261
5.676753802268282,2.70805020110221
6.97166860472579,4.127134385045092
6.894670039433482,4.04305126783455
8.016977746762262,5.187385805840755
6.035481432524756,3.258096538021482
6.406879986069314,3.4339872044851463
7.587310506022615,4.983606621708336
8.777092882855566,5.983936280687191
5.631211781821365,3.258096538021482
7.304515946460155,4.442651256490317
8.484256691169973,5.4680601411351315
4.219507705176107,1.6094379124341003
7.138866999945524,4.624972813284271
7.956827122090111,5.351858133476067
7.321849713788356,4.499809670330265
5.886104031450156,2.995732273553991
6.493753839851686,3.6109179126442243
2.3978952727983707,0.6931471805599453
6.498282149476434,3.970291913552122
6.54534966033442,3.9889840465642745
7.126890808898808,4.605170185988092
6.663132695990803,3.6375861597263857
7.246368080102461,4.543294782270004
4.787491742782046,2.0794415416798357
6.0014148779611505,3.367295829986474
7.117205503164344,4.02535169073515
6.7226297948554485,4.143134726391533
7.779466967458324,5.5134287461649825
5.7899601708972535,2.4849066497880004
6.049733455231958,3.4339872044851463
7.894318063841624,5.198497031265826
7.242797922793756,4.394449154672439
7.388327859577107,4.736198448394496
7.720905251936779,5.272999558563747
7.395107546562485,4.330733340286331
7.498315870766981,4.30406509320417
8.737452587550584,6.248042874508429
6.982862751468942,3.9512437185814275
6.530877627725885,3.091042453358316
5.493061443340548,2.302585092994046
6.3578422665081,3.5553480614894135
7.56164174558878,4.68213122712422
8.179199798423086,5.117993812416755
5.963579343618446,3.2188758248682006
4.127134385045092,2.3978952727983707
7.750614732770409,5.214935757608986
7.07326971745971,4.174387269895637
6.56244409369372,3.4965075614664802
4.51085950651685,2.0794415416798357
6.45833828334479,3.828641396489095
6.416732282512326,3.5553480614894135
6.439350371100098,3.713572066704308
5.575949103146316,3.2188758248682006
6.137727054086234,3.1354942159291497
8.36730010184162,5.973809611869261
6.833031732786201,3.4339872044851463
6.26530121273771,3.6635616461296463
5.802118375377063,3.044522437723423
8.844336332748933,6.401917196727186
7.362010551259734,4.897839799950911
6.586171654854675,3.8918202981106265
7.601402334583733,4.700480365792417
6.658011045870748,3.6109179126442243
4.948759890378168,2.1972245773362196
7.223295679562314,4.23410650459726
6.263398262591624,3.5263605246161616
8.864746660905409,6.206575926724928
6.129050210060545,2.995732273553991
5.968707559985366,2.833213344056216
